GuardRails || https://github.com/apps/guardrails || #security
Google's DeepMind AI Just Taught Itself To Walk || https://www.youtube.com/watch?v=gn4nRCC9TwQ || #ai
Quantum Computers Explained – Limits of Human Technology || https://www.youtube.com/watch?v=JhHMJCUmq28 || #hardware
The World's Most Powerful Laptop! || https://www.youtube.com/watch?v=k_GM1JA608Y || #hardware
1374 || Top 10 Programming Languages to Learn in 2017 || https://www.youtube.com/watch?v=-UlRoUNl0H8 || #notag || 20180927
1373 || big-list-of-naughty-strings || https://github.com/minimaxir/big-list-of-naughty-strings || #awesome || 20180927
1371 || Nmap ("Network Mapper") || https://nmap.org/ || #security #nmap || 20200427
1370 || sindresorhus/awesome || https://github.com/sindresorhus/awesome || #awesome || 20201202
1356 || Online nginx configuration generator for general purposes || https://nginxconfig.io || #nginx || 20200920
1351 || What is DevOps? - In Simple English || https://www.youtube.com/watch?v=_I94-tJlovg || #devops || 20180928
1337 || Weber's Law - Numberphile || https://www.youtube.com/watch?v=hHG8io5qIU8 || #math || #til
1337 || Top 5 Programming Languages to Learn in 2018 to Get a Job Without a College Degree || https://www.youtube.com/watch?v=f3EbDbm8XqY || #notag || 20180928
1316 || Python Programming || https://www.youtube.com/watch?v=N4mEzFDjqtA || #python #pycharm || 20191103
1312 || Why Bing Isn't a Failure (& the Future of the Internet) || https://www.youtube.com/watch?v=mviTS_cIWXg || #notag || #til
1288 || Metasploit | Penetration Testing Software, Pen Testing Security | Metasploit || https://www.metasploit.com || #metasploit #security || 20180929
1287 || CSS Grid Changes EVERYTHING - Amazing Presentation || https://www.youtube.com/watch?v=7kVeCqQCxlk || #css || 20191109
1234 || github-cheat-sheet || https://github.com/tiimgreen/github-cheat-sheet || #awesome || 
1233 || awesome-php || https://github.com/ziadoz/awesome-php || #awesome || 
1230 || 8.01x - Lect 24 - Rolling Motion, Gyroscopes, VERY NON-INTUITIVE || https://www.youtube.com/watch?v=XPUuF_dECVI || #physics || #til
